date,property_id,property_type,submarket,building_sf,year_built,occupancy,noi,market_rent,in_place_rent,going_in_cap,opex_ratio,walt,tenant_concentration,capex_need,property_quality,units,primary_risk,employment_density,treasury_rate,market_vacancy,transaction_cap_rate,transaction_price,noi_growth_realized,next_year_noi,next_year_cap_rate,next_year_value
2023-06-30,OC-OFFI-98,Office,Orange,142474,1955,0.867,2.5939,3.325,3.202,0.0761,0.446,5.4,0.221,0.9075,0.254,,Market / Lease-up Risk,1148.15,0.042,0.1269322222966215,0.0761,34.0854,0.01686,2.6376,0.07267,36.2965
2023-06-30,OC-RETA-04,Retail,Anaheim,159344,1968,0.906,2.4867,2.193,2.151,0.0683,0.311,4.4,0.055,1.0853,0.434,,Market / Lease-up Risk,950.98,0.042,0.07171077843542951,0.0683,36.4085,0.03654,2.5776,0.06505,39.627
2023-06-30,OC-RETA-08,Retail,Irvine,93829,1985,0.934,2.0529,3.602,3.698,0.0679,0.447,4.9,0.668,0.1793,0.625,,Market / Lease-up Risk,1393.94,0.042,0.04892248108762701,0.0679,30.2342,0.01146,2.0764,0.06481,32.0403
2023-06-30,OC-RETA-100,Retail,Orange,57772,1973,0.954,1.4436,3.524,3.483,0.0595,0.348,2.2,0.049,0.3576,0.39,,Market / Lease-up Risk,1148.15,0.042,0.052162389324543285,0.0595,24.2622,0.01578,1.4664,0.0637,23.0214
2023-06-30,OC-RETA-104,Retail,Santa Ana,44351,1978,0.916,0.8652,2.683,2.778,0.0617,0.325,2.2,0.189,0.2384,0.647,,Market / Lease-up Risk,2296.3,0.042,0.09122809517072664,0.0617,14.0227,0.01423,0.8775,0.06513,13.4733
2023-06-30,OC-RETA-108,Retail,Costa Mesa,61514,1964,0.953,1.1855,3.134,3.161,0.0605,0.434,3.3,0.565,0.423,0.424,,Market / Lease-up Risk,3250.0,0.042,0.06070098178473813,0.0605,19.595,0.02964,1.2206,0.06462,18.8885
2023-06-30,OC-RETA-112,Retail,Fullerton,143660,1955,0.915,3.0048,2.975,3.006,0.0605,0.326,3.0,0.13,1.2111,0.067,,Market / Lease-up Risk,1500.0,0.042,0.04317337756939135,0.0605,49.6661,0.04078,3.1273,0.06513,48.0188
2023-06-30,OC-RETA-116,Retail,Anaheim,35441,1961,0.935,0.4717,2.202,2.174,0.0682,0.433,3.3,0.494,0.0608,0.164,,Market / Lease-up Risk,950.98,0.042,0.07147884476128027,0.0682,6.9164,0.01673,0.4796,0.06519,7.3566
2023-06-30,OC-RETA-12,Retail,Newport Beach,88465,1959,0.951,2.0026,3.722,3.599,0.0665,0.439,5.9,0.3,0.8935,0.244,,Market / Lease-up Risk,5400.0,0.042,0.05608678861570813,0.0665,30.1143,0.04484,2.0924,0.06514,32.1233
2023-06-30,OC-RETA-120,Retail,Irvine,111668,1985,0.89,2.0393,2.612,2.659,0.0627,0.332,5.0,0.02,1.1234,0.759,,Market / Lease-up Risk,1393.94,0.042,0.04752711526623739,0.0627,32.5247,0.0259,2.0921,0.06479,32.2884
2023-06-30,OC-RETA-124,Retail,Newport Beach,108466,1980,0.903,2.8153,3.563,3.421,0.0653,0.314,4.6,0.057,0.5855,0.655,,Market / Lease-up Risk,5400.0,0.042,0.05828731044513085,0.0653,43.1133,0.03454,2.9125,0.0638,45.6519
2023-06-30,OC-RETA-128,Retail,Orange,42754,1984,0.963,0.4631,1.714,1.668,0.0641,0.442,3.6,0.377,0.1934,0.568,,Market / Lease-up Risk,1148.15,0.042,0.09183349892888328,0.0641,7.2246,0.02512,0.4747,0.06576,7.2191
2023-06-30,OC-RETA-132,Retail,Santa Ana,158987,1960,0.929,3.092,3.102,3.041,0.0611,0.408,3.4,0.319,0.4028,0.388,,Market / Lease-up Risk,2296.3,0.042,0.07241801684938533,0.0611,50.6056,0.00539,3.1087,0.06482,47.9618
2023-06-30,OC-RETA-136,Retail,Costa Mesa,146149,1965,0.915,3.2522,3.257,3.37,0.0607,0.345,4.8,0.39,1.3927,0.387,,Market / Lease-up Risk,3250.0,0.042,0.09000194300919898,0.0607,53.5783,0.01845,3.3122,0.06492,51.0163
2023-06-30,OC-RETA-140,Retail,Fullerton,152176,1978,0.908,2.6125,2.52,2.432,0.0654,0.362,4.9,0.345,0.8373,0.638,,Market / Lease-up Risk,1500.0,0.042,0.06438627118585362,0.0654,39.9465,0.01725,2.6576,0.06593,40.3085
2023-06-30,OC-RETA-144,Retail,Anaheim,137767,1986,0.909,2.9869,3.073,3.041,0.067,0.34,2.6,0.007,1.4882,0.863,,Market / Lease-up Risk,950.98,0.042,0.07220710491109877,0.067,44.5806,0.00754,3.0094,0.06452,46.6451
2023-06-30,OC-RETA-148,Retail,Irvine,132551,1997,0.951,2.5601,2.75,2.665,0.0645,0.372,5.2,0.057,0.9049,0.854,,Market / Lease-up Risk,1393.94,0.042,0.05156712436879478,0.0645,39.6915,0.03024,2.6375,0.06562,40.1957
2023-06-30,OC-RETA-152,Retail,Newport Beach,144017,1976,0.881,1.4673,1.746,1.716,0.0636,0.419,5.0,0.468,0.4519,0.434,,Market / Lease-up Risk,5400.0,0.042,0.04912633378099071,0.0636,23.0708,0.01663,1.4917,0.06451,23.1233
2023-06-30,OC-RETA-156,Retail,Orange,141057,1961,0.956,3.3953,3.248,3.365,0.0615,0.32,2.5,0.569,0.6164,0.207,,Market / Lease-up Risk,1148.15,0.042,0.0688797821046157,0.0615,55.2081,0.00962,3.428,0.06475,52.945
2023-06-30,OC-RETA-16,Retail,Orange,41212,1969,0.881,0.6626,2.433,2.528,0.0604,0.342,5.1,0.486,0.37,0.434,,Market / Lease-up Risk,1148.15,0.042,0.07103529955114772,0.0604,10.9702,0.05156,0.6968,0.06528,10.6728
2023-06-30,OC-RETA-160,Retail,Santa Ana,140510,1991,0.969,3.3269,3.737,3.738,0.0641,0.444,3.0,0.058,1.5637,0.761,,Market / Lease-up Risk,2296.3,0.042,0.055891174500766104,0.0641,51.9017,0.0371,3.4503,0.06488,53.1789
2023-06-30,OC-RETA-164,Retail,Costa Mesa,150395,1985,0.953,3.8791,3.73,3.761,0.0631,0.383,5.6,0.742,1.1763,0.705,,Market / Lease-up Risk,3250.0,0.042,0.07978697931448507,0.0631,61.4754,0.02346,3.9701,0.06506,61.0204
2023-06-30,OC-RETA-168,Retail,Fullerton,91710,1987,0.937,1.5469,2.714,2.75,0.065,0.436,4.3,0.072,0.2239,0.848,,Market / Lease-up Risk,1500.0,0.042,0.05087911148964886,0.065,23.7985,0.02483,1.5853,0.06409,24.7358
2023-06-30,OC-RETA-172,Retail,Anaheim,77418,1970,0.928,2.0194,3.578,3.617,0.0653,0.332,2.9,0.048,0.4034,0.568,,Market / Lease-up Risk,950.98,0.042,0.08137424679828317,0.0653,30.925,0.00976,2.0391,0.06516,31.2934
2023-06-30,OC-RETA-176,Retail,Irvine,49931,1960,0.913,0.803,2.73,2.663,0.06,0.434,3.4,0.119,0.2424,0.349,,Market / Lease-up Risk,1393.94,0.042,0.0729215734026361,0.06,13.3833,0.03643,0.8323,0.06464,12.8747
2023-06-30,OC-RETA-180,Retail,Newport Beach,62365,1957,0.912,1.0823,2.75,2.834,0.0618,0.393,4.8,0.294,0.0949,0.201,,Market / Lease-up Risk,5400.0,0.042,0.060941748403224874,0.0618,17.5129,0.02696,1.1115,0.06555,16.9557
2023-06-30,OC-RETA-184,Retail,Orange,151864,1969,0.934,2.7966,2.926,2.999,0.0589,0.427,2.7,0.737,0.3929,0.56,,Market / Lease-up Risk,1148.15,0.042,0.08259164198906169,0.0589,47.4805,0.03592,2.8971,0.0651,44.5026
2023-06-30,OC-RETA-188,Retail,Santa Ana,74136,1959,0.912,1.8528,3.577,3.523,0.0671,0.328,4.0,0.044,0.9397,0.115,,Market / Lease-up Risk,2296.3,0.042,0.061884507567132305,0.0671,27.6125,0.0337,1.9152,0.06595,29.0408
2023-06-30,OC-RETA-192,Retail,Costa Mesa,38795,1962,0.919,0.7755,2.835,2.753,0.0629,0.327,5.5,0.008,0.4032,0.408,,Market / Lease-up Risk,3250.0,0.042,0.07802413076440386,0.0629,12.3291,0.01184,0.7847,0.06564,11.9552
2023-06-30,OC-RETA-196,Retail,Fullerton,122538,1968,0.965,3.1335,3.485,3.555,0.0681,0.333,3.7,0.278,1.4139,0.493,,Market / Lease-up Risk,1500.0,0.042,0.065375747243896,0.0681,46.0132,0.04664,3.2796,0.06411,51.1546
2023-06-30,OC-RETA-20,Retail,Santa Ana,38801,1991,0.961,0.4215,1.533,1.57,0.0603,0.373,4.4,0.494,0.1408,0.924,,Market / Lease-up Risk,2296.3,0.042,0.07517470582978047,0.0603,6.99,0.0323,0.4351,0.06531,6.6621
2023-06-30,OC-RETA-200,Retail,Anaheim,31121,1989,0.922,0.6788,3.178,3.252,0.0624,0.367,4.7,0.936,0.2471,0.76,,Market / Lease-up Risk,950.98,0.042,0.04392654855334987,0.0624,10.8782,0.04704,0.7107,0.06556,10.8414
2023-06-30,OC-RETA-204,Retail,Irvine,119467,1967,0.941,2.4287,3.037,3.094,0.0648,0.376,5.2,0.188,0.9515,0.437,,Market / Lease-up Risk,1393.94,0.042,0.08393734735962366,0.0648,37.4799,-0.0044,2.418,0.06509,37.1497
2023-06-30,OC-RETA-208,Retail,Newport Beach,80686,1977,0.93,1.1527,1.941,1.963,0.0605,0.327,4.6,0.115,0.3414,0.528,,Market / Lease-up Risk,5400.0,0.042,0.07255973892173485,0.0605,19.0529,0.02669,1.1835,0.06511,18.1755
2023-06-30,OC-RETA-212,Retail,Orange,159802,1958,0.89,2.4453,2.331,2.399,0.0684,0.353,4.9,0.724,0.4187,0.078,,Market / Lease-up Risk,1148.15,0.042,0.07570331358556648,0.0684,35.75,0.00951,2.4686,0.06473,38.1348
2023-06-30,OC-RETA-216,Retail,Santa Ana,149325,1972,0.884,3.4316,3.577,3.446,0.0623,0.382,4.2,0.055,1.5098,0.579,,Market / Lease-up Risk,2296.3,0.042,0.048579517620129825,0.0623,55.0819,0.00409,3.4456,0.06501,53.0007
2023-06-30,OC-RETA-220,Retail,Costa Mesa,123950,1976,0.942,1.7829,1.938,2.011,0.0686,0.33,2.2,0.085,0.6409,0.67,,Market / Lease-up Risk,3250.0,0.042,0.057668765919200386,0.0686,25.9898,0.02994,1.8363,0.06545,28.0564
2023-06-30,OC-RETA-224,Retail,Fullerton,72195,1987,0.905,1.4868,3.111,3.166,0.0637,0.378,2.0,0.623,0.5537,0.661,,Market / Lease-up Risk,1500.0,0.042,0.05702705113756114,0.0637,23.3407,0.04138,1.5483,0.06578,23.5376
2023-06-30,OC-RETA-228,Retail,Anaheim,86369,1975,0.957,1.6962,2.81,2.834,0.0679,0.379,2.5,0.395,0.1403,0.522,,Market / Lease-up Risk,950.98,0.042,0.08026597253334226,0.0679,24.9809,0.02287,1.735,0.06514,26.6358
2023-06-30,OC-RETA-232,Retail,Irvine,43532,1987,0.922,1.2037,4.279,4.299,0.0645,0.404,5.4,0.209,0.2941,0.746,,Market / Lease-up Risk,1393.94,0.042,0.08030148809699253,0.0645,18.662,0.03043,1.2403,0.06497,19.09
2023-06-30,OC-RETA-236,Retail,Newport Beach,68278,1955,0.943,1.9581,3.833,3.965,0.0656,0.304,2.6,0.384,0.4232,0.245,,Market / Lease-up Risk,5400.0,0.042,0.04708838170176638,0.0656,29.8491,0.00604,1.9699,0.06443,30.5758
2023-06-30,OC-RETA-24,Retail,Costa Mesa,87525,1995,0.96,1.4572,2.156,2.118,0.0623,0.316,4.8,0.021,0.2571,0.791,,Market / Lease-up Risk,3250.0,0.042,0.07703578974861605,0.0623,23.39,0.03974,1.5151,0.06595,22.9722
2023-06-30,OC-RETA-240,Retail,Orange,103360,1972,0.952,2.87,3.912,3.798,0.0621,0.366,4.0,0.139,1.0455,0.551,,Market / Lease-up Risk,1148.15,0.042,0.06448213238219407,0.0621,46.2158,0.01865,2.9235,0.06538,44.7143
2023-06-30,OC-RETA-244,Retail,Santa Ana,106512,1979,0.948,2.3155,3.125,3.243,0.0649,0.376,2.1,0.433,1.1329,0.712,,Market / Lease-up Risk,2296.3,0.042,0.07341146731668242,0.0649,35.678,0.02877,2.3821,0.06474,36.7949
2023-06-30,OC-RETA-248,Retail,Costa Mesa,84985,1984,0.95,1.8257,2.803,2.832,0.0679,0.314,5.8,0.075,0.8162,0.597,,Market / Lease-up Risk,3250.0,0.042,0.057948611695213086,0.0679,26.8881,0.04451,1.907,0.06563,29.058
2023-06-30,OC-RETA-252,Retail,Fullerton,101112,1973,0.888,2.1992,3.706,3.637,0.0629,0.438,4.3,0.158,1.1961,0.585,,Market / Lease-up Risk,1500.0,0.042,0.06454377952784501,0.0629,34.9634,0.02284,2.2494,0.06523,34.4839
2023-06-30,OC-RETA-256,Retail,Anaheim,143622,1973,0.964,4.0424,3.863,3.909,0.063,0.337,4.2,0.289,0.5685,0.374,,Market / Lease-up Risk,950.98,0.042,0.052128324804290624,0.063,64.1651,0.02173,4.1302,0.06524,63.3114
2023-06-30,OC-RETA-260,Retail,Irvine,96979,1955,0.925,2.0881,3.455,3.413,0.0604,0.409,5.5,0.054,0.3743,0.163,,Market / Lease-up Risk,1393.94,0.042,0.07061718601779973,0.0604,34.5712,0.03231,2.1556,0.06542,32.9518
2023-06-30,OC-RETA-264,Retail,Newport Beach,37523,1956,0.965,0.6611,2.87,2.899,0.0678,0.442,3.9,0.604,0.2972,0.165,,Market / Lease-up Risk,5400.0,0.042,0.06734252048222372,0.0678,9.7507,0.01912,0.6737,0.06495,10.3733
2023-06-30,OC-RETA-268,Retail,Orange,36964,1955,0.891,0.7659,3.617,3.557,0.0605,0.436,2.2,0.205,0.4002,0.097,,Market / Lease-up Risk,1148.15,0.042,0.05608461870440697,0.0605,12.6595,0.01998,0.7812,0.0644,12.1302
2023-06-30,OC-RETA-272,Retail,Santa Ana,152967,1972,0.931,3.1731,2.897,2.937,0.0684,0.346,5.7,0.457,1.416,0.519,,Market / Lease-up Risk,2296.3,0.042,0.062282880245087456,0.0684,46.3904,0.03277,3.2771,0.06387,51.3051
2023-06-30,OC-RETA-276,Retail,Costa Mesa,109426,1971,0.952,1.4198,1.808,1.833,0.0655,0.359,5.4,0.532,0.2398,0.515,,Market / Lease-up Risk,3250.0,0.042,0.07752425180338861,0.0655,21.6763,0.01151,1.4361,0.06457,22.241
2023-06-30,OC-RETA-28,Retail,Fullerton,37125,1974,0.945,0.6626,2.659,2.587,0.0606,0.396,2.7,0.035,0.3417,0.657,,Market / Lease-up Risk,1500.0,0.042,0.06856045433945039,0.0606,10.934,0.02897,0.6818,0.06494,10.499
2023-06-30,OC-RETA-280,Retail,Fullerton,147218,1973,0.945,3.8414,3.485,3.467,0.0632,0.305,5.8,0.25,0.6772,0.468,,Market / Lease-up Risk,1500.0,0.042,0.056825361577984256,0.0632,60.7816,-0.00722,3.8137,0.0643,59.3137
2023-06-30,OC-RETA-284,Retail,Anaheim,149859,1999,0.917,2.8081,2.715,2.821,0.0623,0.36,3.9,0.367,1.2846,0.856,,Market / Lease-up Risk,950.98,0.042,0.04251073629516048,0.0623,45.0738,0.0399,2.9201,0.06497,44.9449
2023-06-30,OC-RETA-288,Retail,Irvine,131402,2000,0.969,3.7386,3.629,3.633,0.0618,0.312,4.1,0.228,1.9814,0.905,,Market / Lease-up Risk,1393.94,0.042,0.04941323337701565,0.0618,60.4951,0.02659,3.838,0.0654,58.6892
2023-06-30,OC-RETA-292,Retail,Newport Beach,46455,1988,0.91,1.1525,3.733,3.806,0.0602,0.379,4.9,0.339,0.1763,0.798,,Market / Lease-up Risk,5400.0,0.042,0.06426887977899659,0.0602,19.1445,0.05236,1.2128,0.06586,18.4154
2023-06-30,OC-RETA-296,Retail,Orange,87229,1965,0.911,2.0248,3.605,3.727,0.0621,0.38,2.0,0.412,0.4871,0.397,,Market / Lease-up Risk,1148.15,0.042,0.07549733556494159,0.0621,32.6055,0.00748,2.0399,0.06465,31.5554
2023-06-30,OC-RETA-300,Retail,Santa Ana,145659,1958,0.941,2.3995,2.752,2.821,0.0637,0.442,5.0,0.383,0.5564,0.069,,Market / Lease-up Risk,2296.3,0.042,0.09976523560299197,0.0637,37.6688,0.02867,2.4683,0.0656,37.6247
2023-06-30,OC-RETA-304,Retail,Costa Mesa,136738,1978,0.952,2.3289,2.746,2.741,0.0596,0.446,2.1,0.003,0.2585,0.555,,Market / Lease-up Risk,3250.0,0.042,0.07024861711773896,0.0596,39.0755,0.04295,2.4289,0.06527,37.2141
2023-06-30,OC-RETA-308,Retail,Fullerton,90447,1978,0.934,1.7761,2.61,2.599,0.0683,0.315,3.7,0.66,0.4992,0.658,,Market / Lease-up Risk,1500.0,0.042,0.07735212000355254,0.0683,26.0044,0.0342,1.8369,0.06551,28.0405
2023-06-30,OC-RETA-312,Retail,Anaheim,131672,1994,0.911,2.8239,2.868,2.775,0.0676,0.302,4.8,0.056,0.384,0.807,,Market / Lease-up Risk,950.98,0.042,0.05414249981011563,0.0676,41.7737,0.03166,2.9133,0.0659,44.2061
2023-06-30,OC-RETA-316,Retail,Irvine,86872,1967,0.956,2.0789,3.399,3.423,0.0649,0.354,3.8,0.43,0.2047,0.401,,Market / Lease-up Risk,1393.94,0.042,0.05540316951913916,0.0649,32.0324,0.02525,2.1314,0.06479,32.8959
2023-06-30,OC-RETA-32,Retail,Anaheim,120319,1977,0.906,2.0618,2.694,2.712,0.0613,0.403,3.9,0.414,0.7927,0.641,,Market / Lease-up Risk,950.98,0.042,0.06319638888848846,0.0613,33.6346,0.03745,2.139,0.06433,33.249
2023-06-30,OC-RETA-320,Retail,Newport Beach,31082,1966,0.946,0.5001,2.264,2.244,0.0645,0.341,2.8,0.013,0.1749,0.325,,Market / Lease-up Risk,5400.0,0.042,0.058140503952564704,0.0645,7.7535,0.00043,0.5003,0.06516,7.6785
2023-06-30,OC-RETA-324,Retail,Orange,38417,1962,0.927,0.7935,3.423,3.465,0.067,0.429,2.4,0.093,0.2717,0.355,,Market / Lease-up Risk,1148.15,0.042,0.060367612444800094,0.067,11.8433,0.01867,0.8083,0.06557,12.3284
2023-06-30,OC-RETA-328,Retail,Santa Ana,123342,1964,0.935,2.5734,3.369,3.258,0.0605,0.419,3.9,0.299,1.2147,0.29,,Market / Lease-up Risk,2296.3,0.042,0.05591798291716793,0.0605,42.5355,0.02837,2.6464,0.06462,40.9559
2023-06-30,OC-RETA-332,Retail,Costa Mesa,135206,1983,0.953,3.4056,3.262,3.283,0.0608,0.311,3.0,0.442,1.5829,0.72,,Market / Lease-up Risk,3250.0,0.042,0.06125825198491384,0.0608,56.0132,0.01784,3.4664,0.06498,53.3475
2023-06-30,OC-RETA-336,Retail,Fullerton,158968,1955,0.931,2.6844,2.286,2.358,0.0625,0.304,3.0,0.028,1.0996,0.064,,Market / Lease-up Risk,1500.0,0.042,0.06700839745227463,0.0625,42.9504,-0.01182,2.6527,0.0646,41.066
2023-06-30,OC-RETA-340,Retail,Anaheim,87691,1959,0.932,1.7958,3.498,3.585,0.0664,0.449,3.9,0.213,0.5553,0.276,,Market / Lease-up Risk,950.98,0.042,0.055393913216399304,0.0664,27.0452,0.01369,1.8204,0.06499,28.0121
2023-06-30,OC-RETA-344,Retail,Irvine,148564,1984,0.958,3.7421,3.347,3.262,0.0687,0.332,5.5,0.017,0.5143,0.602,,Market / Lease-up Risk,1393.94,0.042,0.07275676045353992,0.0687,54.4702,0.03666,3.8793,0.0649,59.7714
2023-06-30,OC-RETA-348,Retail,Newport Beach,92049,1963,0.898,1.9593,3.009,2.927,0.065,0.309,3.0,0.018,0.3142,0.292,,Market / Lease-up Risk,5400.0,0.042,0.06391715429213854,0.065,30.1431,0.03935,2.0364,0.06386,31.8871
2023-06-30,OC-RETA-352,Retail,Orange,73376,1963,0.953,1.9027,3.978,4.078,0.063,0.4,4.5,0.126,0.2328,0.251,,Market / Lease-up Risk,1148.15,0.042,0.07072437070771193,0.063,30.2016,0.0322,1.964,0.06497,30.2267
2023-06-30,OC-RETA-356,Retail,Santa Ana,99634,1972,0.962,2.021,2.767,2.693,0.0637,0.352,3.2,0.036,0.9154,0.513,,Market / Lease-up Risk,2296.3,0.042,0.06326858218444076,0.0637,31.7268,0.03663,2.095,0.06556,31.955
2023-06-30,OC-RETA-36,Retail,Irvine,71969,1984,0.957,1.1971,2.663,2.752,0.0673,0.445,3.4,0.261,0.2157,0.809,,Market / Lease-up Risk,1393.94,0.042,0.0707628332195824,0.0673,17.7875,0.02901,1.2318,0.0647,19.0376
2023-06-30,OC-RETA-360,Retail,Costa Mesa,134847,1977,0.891,2.6366,3.11,3.09,0.0638,0.4,2.1,0.072,0.4417,0.686,,Market / Lease-up Risk,3250.0,0.042,0.03604846784101349,0.0638,41.326,0.01689,2.6811,0.06461,41.4946
2023-06-30,OC-RETA-364,Retail,Fullerton,56179,1985,0.925,0.8938,2.584,2.586,0.065,0.434,2.6,0.127,0.1295,0.652,,Market / Lease-up Risk,1500.0,0.042,0.08706599313397392,0.065,13.7508,0.03335,0.9236,0.06535,14.1335
2023-06-30,OC-RETA-368,Retail,Anaheim,110343,1961,0.914,2.1778,3.065,3.166,0.0644,0.382,4.3,0.576,0.8475,0.139,,Market / Lease-up Risk,950.98,0.042,0.07390246483404793,0.0644,33.8168,0.03002,2.2432,0.06457,34.742
2023-06-30,OC-RETA-372,Retail,Irvine,98949,2002,0.95,2.7921,3.629,3.505,0.067,0.304,4.8,0.203,0.9002,0.965,,Market / Lease-up Risk,1393.94,0.042,0.07245223893204526,0.067,41.6731,0.02552,2.8634,0.06539,43.7858
2023-06-30,OC-RETA-376,Retail,Newport Beach,100319,1955,0.92,2.2847,3.941,3.942,0.061,0.449,2.8,0.236,0.4386,0.26,,Market / Lease-up Risk,5400.0,0.042,0.06268960669848046,0.061,37.4541,0.04466,2.3867,0.06561,36.3751
2023-06-30,OC-RETA-380,Retail,Orange,44119,1982,0.914,0.6516,2.137,2.147,0.0687,0.357,5.6,0.048,0.0483,0.642,,Market / Lease-up Risk,1148.15,0.042,0.06912619318919382,0.0687,9.4847,0.01049,0.6584,0.06532,10.0807
2023-06-30,OC-RETA-384,Retail,Santa Ana,75218,1970,0.88,1.0979,2.065,2.018,0.0641,0.317,2.6,0.47,0.1123,0.517,,Market / Lease-up Risk,2296.3,0.042,0.05283400460493895,0.0641,17.1279,0.03485,1.1362,0.06571,17.2894
2023-06-30,OC-RETA-388,Retail,Costa Mesa,129244,1978,0.901,2.727,3.217,3.178,0.0674,0.381,4.7,0.386,1.0704,0.502,,Market / Lease-up Risk,3250.0,0.042,0.06814361518559013,0.0674,40.4599,0.04467,2.8488,0.06552,43.478
2023-06-30,OC-RETA-392,Retail,Fullerton,48009,1986,0.932,0.7486,2.518,2.515,0.0677,0.435,5.4,0.167,0.24,0.818,,Market / Lease-up Risk,1500.0,0.042,0.0483558628499428,0.0677,11.0576,0.0203,0.7638,0.06492,11.7658
2023-06-30,OC-RETA-396,Retail,Anaheim,81721,1957,0.963,2.2141,3.667,3.797,0.0685,0.327,2.0,0.397,0.6842,0.099,,Market / Lease-up Risk,950.98,0.042,0.07813652468390224,0.0685,32.3226,0.02371,2.2666,0.0652,34.7616
2023-06-30,OC-RETA-40,Retail,Newport Beach,105562,1976,0.928,2.9768,3.8,3.663,0.0677,0.32,5.0,0.821,0.4544,0.524,,Market / Lease-up Risk,5400.0,0.042,0.0752498029199356,0.0677,43.9705,0.0465,3.1152,0.06471,48.1444
2023-06-30,OC-RETA-400,Retail,Irvine,42771,1996,0.898,1.1979,3.982,3.925,0.0665,0.334,6.0,0.285,0.2178,0.817,,Market / Lease-up Risk,1393.94,0.042,0.07702355036129835,0.0665,18.0135,0.0261,1.2292,0.0652,18.8529
2023-06-30,OC-RETA-44,Retail,Orange,102997,1955,0.932,1.7247,2.85,2.809,0.0604,0.447,3.4,0.029,0.8951,0.014,,Market / Lease-up Risk,1148.15,0.042,0.05140476161710627,0.0604,28.5546,0.03691,1.7884,0.06443,27.7559
2023-06-30,OC-RETA-48,Retail,Santa Ana,33620,1961,0.956,0.7291,2.859,2.893,0.0622,0.304,4.4,0.099,0.1799,0.366,,Market / Lease-up Risk,2296.3,0.042,0.06433343826130578,0.0622,11.7219,0.05894,0.7721,0.06506,11.868
2023-06-30,OC-RETA-52,Retail,Costa Mesa,121229,1981,0.909,2.8148,3.426,3.484,0.0625,0.366,2.6,0.435,0.229,0.734,,Market / Lease-up Risk,3250.0,0.042,0.04775060917228965,0.0625,45.0368,0.02378,2.8817,0.06474,44.5105
2023-06-30,OC-RETA-56,Retail,Fullerton,46121,1966,0.929,0.9505,3.5,3.453,0.0664,0.444,5.7,0.034,0.4004,0.358,,Market / Lease-up Risk,1500.0,0.042,0.06716564076503767,0.0664,14.3148,0.03813,0.9867,0.06415,15.3824
2023-06-30,OC-RETA-60,Retail,Anaheim,143314,1958,0.903,3.2046,3.532,3.623,0.0667,0.385,3.8,0.199,1.4616,0.218,,Market / Lease-up Risk,950.98,0.042,0.07129163823446358,0.0667,48.045,0.04057,3.3346,0.06472,51.5244
2023-06-30,OC-RETA-64,Retail,Irvine,121138,1955,0.907,2.6227,3.68,3.682,0.0673,0.431,5.7,0.439,1.1483,0.118,,Market / Lease-up Risk,1393.94,0.042,0.08419757423385273,0.0673,38.9703,0.01743,2.6684,0.0646,41.3041
2023-06-30,OC-RETA-68,Retail,Newport Beach,115936,1991,0.956,2.5833,3.388,3.254,0.0655,0.415,5.0,0.067,0.4278,0.77,,Market / Lease-up Risk,5400.0,0.042,0.055830356083142976,0.0655,39.4397,0.03194,2.6658,0.06504,40.9868
2023-06-30,OC-RETA-72,Retail,Orange,33016,1985,0.902,0.637,3.163,3.265,0.0602,0.425,4.7,0.327,0.1008,0.6,,Market / Lease-up Risk,1148.15,0.042,0.056053283185508306,0.0602,10.5814,0.03266,0.6578,0.065,10.1207
2023-06-30,OC-RETA-76,Retail,Santa Ana,101102,1976,0.966,2.121,3.286,3.213,0.061,0.438,2.5,0.104,0.3028,0.618,,Market / Lease-up Risk,2296.3,0.042,0.05773796756489761,0.061,34.7705,0.022,2.1677,0.065,33.3487
2023-06-30,OC-RETA-80,Retail,Costa Mesa,144781,1968,0.903,2.7528,3.12,3.031,0.0661,0.408,3.4,0.024,0.9786,0.405,,Market / Lease-up Risk,3250.0,0.042,0.063285951744063,0.0661,41.646,0.03053,2.8369,0.06475,43.8125
2023-06-30,OC-RETA-84,Retail,Fullerton,76952,1988,0.887,1.6059,3.414,3.534,0.0641,0.414,2.9,0.463,0.837,0.677,,Market / Lease-up Risk,1500.0,0.042,0.07523385878680504,0.0641,25.053,0.05191,1.6893,0.06652,25.3958
2023-06-30,OC-RETA-88,Retail,Anaheim,71851,1989,0.945,1.3468,2.583,2.586,0.0662,0.347,3.3,0.263,0.226,0.69,,Market / Lease-up Risk,950.98,0.042,0.06668409551722694,0.0662,20.3444,0.02561,1.3813,0.06425,21.5002
2023-06-30,OC-RETA-92,Retail,Irvine,100303,1968,0.959,2.2972,3.099,3.056,0.0672,0.324,2.9,0.048,0.9924,0.338,,Market / Lease-up Risk,1393.94,0.042,0.06783718022890485,0.0672,34.1845,0.01807,2.3387,0.06544,35.7405
2023-06-30,OC-RETA-96,Retail,Newport Beach,78118,1976,0.948,0.9322,1.605,1.578,0.0671,0.312,4.4,0.752,0.2605,0.437,,Market / Lease-up Risk,5400.0,0.042,0.03916964027982149,0.0671,13.8927,0.03196,0.962,0.0652,14.7551
2024-06-30,OC-INDU-01,Industrial,Anaheim,139419,1961,0.986,1.5917,1.602,1.592,0.0536,0.366,5.2,0.277,0.8358,0.184,,Market / Lease-up Risk,950.98,0.045,0.04614003148579999,0.0536,29.6959,0.0318,1.6423,0.05466,30.0465
